job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
job_14308,w0,profile_14308,2112053.000000,12,970.000000,1,COMPLETED_SUCCESSFULLY,2112053.000000,225.578619,2112278.578619,0.000000,225.578619,1.000000,136-147,703321.907267,""
job_14273,w0,profile_14273,2109537.000000,45,9237.000000,1,COMPLETED_SUCCESSFULLY,2111581.307886,710.107171,2112291.415057,2044.307886,2754.415057,3.878872,216-260,8302547.680337,""
job_14286,w0,profile_14286,2110074.000000,38,36817.000000,1,COMPLETED_SUCCESSFULLY,2111663.927644,660.386241,2112324.313885,1589.927644,2250.313885,3.407572,366-403,6520134.867685,""
job_14309,w0,profile_14309,2112053.000000,18,5591.000000,1,COMPLETED_SUCCESSFULLY,2112053.000000,287.347161,2112340.347161,0.000000,287.347161,1.000000,148-165,1343861.097439,""
job_14295,w0,profile_14295,2111128.000000,24,42156.000000,1,COMPLETED_SUCCESSFULLY,2111936.803804,421.231841,2112358.035645,808.803804,1230.035645,2.920092,404-427,2626681.409740,""
job_14313,w0,profile_14313,2112141.000000,11,4209.000000,1,COMPLETED_SUCCESSFULLY,2112141.000000,219.832359,2112360.832359,0.000000,219.832359,1.000000,201-211,628288.734033,""
job_14275,w0,profile_14275,2109619.000000,45,38143.000000,1,COMPLETED_SUCCESSFULLY,2111581.307886,802.463894,2112383.771780,1962.307886,2764.771780,3.445353,261-305,9382379.185104,""
job_14312,w0,profile_14312,2112141.000000,31,33911.000000,1,COMPLETED_SUCCESSFULLY,2112141.000000,307.387881,2112448.387881,0.000000,307.387881,1.000000,170-200,2475844.710969,""
job_14315,w0,profile_14315,2112299.000000,15,916.000000,1,COMPLETED_SUCCESSFULLY,2112299.000000,259.146900,2112558.146900,0.000000,259.146900,1.000000,133-147,1009978.766769,""
job_14318,w0,profile_14318,2112411.000000,14,4994.000000,1,COMPLETED_SUCCESSFULLY,2112411.000000,165.017356,2112576.017356,0.000000,165.017356,1.000000,119-132,600250.633329,""
job_14256,w0,profile_14256,2108207.000000,59,28650.000000,1,COMPLETED_SUCCESSFULLY,2111581.307886,1100.306021,2112681.613907,3374.307886,4474.613907,4.066699,58-116,16867101.855781,""
job_14319,w0,profile_14319,2112507.000000,16,5555.000000,1,COMPLETED_SUCCESSFULLY,2112507.000000,182.501998,2112689.501998,0.000000,182.501998,1.000000,148-163,758686.876270,""
job_14246,w0,profile_14246,2107067.000000,58,18358.000000,1,COMPLETED_SUCCESSFULLY,2111581.307886,1137.771568,2112719.079454,4514.307886,5652.079454,4.967675,0-57,17145811.181349,""
job_14317,w0,profile_14317,2112355.000000,44,15518.000000,1,COMPLETED_SUCCESSFULLY,2112355.000000,422.027819,2112777.027819,0.000000,422.027819,1.000000,217-260,4824682.321763,""
job_14320,w0,profile_14320,2112674.000000,8,1106.000000,1,COMPLETED_SUCCESSFULLY,2112674.000000,104.983646,2112778.983646,0.000000,104.983646,1.000000,140-147,218216.006785,""
job_14314,w0,profile_14314,2112141.000000,58,26074.000000,1,COMPLETED_SUCCESSFULLY,2112141.000000,661.456373,2112802.456373,0.000000,661.456373,1.000000,441-498,9967911.302101,""
job_14321,w0,profile_14321,2112733.000000,10,6548.000000,1,COMPLETED_SUCCESSFULLY,2112733.000000,79.884240,2112812.884240,0.000000,79.884240,1.000000,0-9,207556.374507,""
job_14323,w0,profile_14323,2113002.000000,1,6173.000000,1,COMPLETED_SUCCESSFULLY,2113002.000000,6.506293,2113008.506293,0.000000,6.506293,1.000000,108,1690.474308,""
job_14325,w0,profile_14325,2113002.000000,17,3036.000000,1,COMPLETED_SUCCESSFULLY,2113002.000000,279.312979,2113281.312979,0.000000,279.312979,1.000000,91-107,1233715.452013,""
job_14316,w0,profile_14316,2112355.000000,50,12733.000000,1,COMPLETED_SUCCESSFULLY,2112355.000000,948.169846,2113303.169846,0.000000,948.169846,1.000000,354-403,12317742.195994,""
job_14322,w0,profile_14322,2112793.000000,39,39284.000000,1,COMPLETED_SUCCESSFULLY,2112793.000000,638.031784,2113431.031784,0.000000,638.031784,1.000000,109-147,6465198.854599,""
job_14327,w0,profile_14327,2113317.000000,9,5877.000000,1,COMPLETED_SUCCESSFULLY,2113317.000000,142.385926,2113459.385926,0.000000,142.385926,1.000000,29-37,332954.232611,""
job_14329,w0,profile_14329,2113583.000000,11,2658.000000,1,COMPLETED_SUCCESSFULLY,2113583.000000,67.892978,2113650.892978,0.000000,67.892978,1.000000,22-32,194040.556906,""
job_14331,w0,profile_14331,2113717.000000,1,6398.000000,1,COMPLETED_SUCCESSFULLY,2113717.000000,7.298901,2113724.298901,0.000000,7.298901,1.000000,22,1896.410767,""
job_14326,w0,profile_14326,2113111.000000,53,38724.000000,1,COMPLETED_SUCCESSFULLY,2113111.000000,704.200254,2113815.200254,0.000000,704.200254,1.000000,38-90,9697214.749162,""
job_14332,w0,profile_14332,2113952.000000,5,5535.000000,1,COMPLETED_SUCCESSFULLY,2113952.000000,52.201464,2114004.201464,0.000000,52.201464,1.000000,109-113,67815.295334,""
job_14328,w0,profile_14328,2113583.000000,22,25896.000000,1,COMPLETED_SUCCESSFULLY,2113583.000000,435.441736,2114018.441736,0.000000,435.441736,1.000000,0-21,2489016.063544,""
job_14333,w0,profile_14333,2113952.000000,6,3345.000000,1,COMPLETED_SUCCESSFULLY,2113952.000000,70.650820,2114022.650820,0.000000,70.650820,1.000000,103-108,110139.581950,""
job_14330,w0,profile_14330,2113717.000000,34,32580.000000,1,COMPLETED_SUCCESSFULLY,2113717.000000,474.521982,2114191.521982,0.000000,474.521982,1.000000,114-147,4191893.290393,""
job_14336,w0,profile_14336,2114410.000000,4,6304.000000,1,COMPLETED_SUCCESSFULLY,2114410.000000,49.976201,2114459.976201,0.000000,49.976201,1.000000,29-32,51939.551571,""
job_14335,w0,profile_14335,2114364.000000,9,6002.000000,1,COMPLETED_SUCCESSFULLY,2114364.000000,177.101942,2114541.101942,0.000000,177.101942,1.000000,20-28,414133.916438,""
job_14334,w0,profile_14334,2114305.000000,20,5902.000000,1,COMPLETED_SUCCESSFULLY,2114305.000000,327.244813,2114632.244813,0.000000,327.244813,1.000000,0-19,1700504.296684,""
job_14337,w0,profile_14337,2114907.000000,2,4916.000000,1,COMPLETED_SUCCESSFULLY,2114907.000000,23.594578,2114930.594578,0.000000,23.594578,1.000000,0-1,12260.753869,""
job_14338,w0,profile_14338,2115000.000000,9,4453.000000,1,COMPLETED_SUCCESSFULLY,2115000.000000,52.215562,2115052.215562,0.000000,52.215562,1.000000,0-8,122100.498015,""
job_14339,w0,profile_14339,2115000.000000,4,6506.000000,1,COMPLETED_SUCCESSFULLY,2115000.000000,75.562306,2115075.562306,0.000000,75.562306,1.000000,9-12,78530.824952,""
job_14279,w0,profile_14279,2109801.000000,134,76015.000000,1,COMPLETED_SUCCESSFULLY,2112777.027819,2642.191060,2115419.218879,2976.027819,5618.218879,2.126348,148-281,91990712.665447,""
job_14341,w0,profile_14341,2115254.000000,15,2590.000000,1,COMPLETED_SUCCESSFULLY,2115254.000000,196.935005,2115450.935005,0.000000,196.935005,1.000000,55-69,767519.016035,""
job_14344,w0,profile_14344,2115442.000000,14,331.000000,1,COMPLETED_SUCCESSFULLY,2115442.000000,80.041584,2115522.041584,0.000000,80.041584,1.000000,88-101,291151.262282,""
job_14342,w0,profile_14342,2115442.000000,6,2302.000000,1,COMPLETED_SUCCESSFULLY,2115442.000000,81.983221,2115523.983221,0.000000,81.983221,1.000000,70-75,127805.985973,""
job_14343,w0,profile_14343,2115442.000000,12,6783.000000,1,COMPLETED_SUCCESSFULLY,2115442.000000,119.900559,2115561.900559,0.000000,119.900559,1.000000,76-87,373832.813733,""
job_14349,w0,profile_14349,2115621.000000,3,6642.000000,1,COMPLETED_SUCCESSFULLY,2115621.000000,35.463905,2115656.463905,0.000000,35.463905,1.000000,85-87,27642.847090,""
job_14350,w0,profile_14350,2115752.000000,3,3776.000000,1,COMPLETED_SUCCESSFULLY,2115752.000000,44.862718,2115796.862718,0.000000,44.862718,1.000000,85-87,34968.886491,""
job_14352,w0,profile_14352,2115866.000000,4,2309.000000,1,COMPLETED_SUCCESSFULLY,2115866.000000,42.797092,2115908.797092,0.000000,42.797092,1.000000,77-80,44478.406186,""
job_14351,w0,profile_14351,2115866.000000,7,1703.000000,1,COMPLETED_SUCCESSFULLY,2115866.000000,79.904105,2115945.904105,0.000000,79.904105,1.000000,81-87,145325.591653,""
job_14348,w0,profile_14348,2115621.000000,60,24387.000000,1,COMPLETED_SUCCESSFULLY,2115621.000000,362.524535,2115983.524535,0.000000,362.524535,1.000000,189-248,5651498.558471,""
job_14354,w0,profile_14354,2116096.000000,5,481.000000,1,COMPLETED_SUCCESSFULLY,2116096.000000,64.738266,2116160.738266,0.000000,64.738266,1.000000,71-75,84101.944087,""
job_14340,w0,profile_14340,2115095.000000,55,36489.000000,1,COMPLETED_SUCCESSFULLY,2115095.000000,1088.488826,2116183.488826,0.000000,1088.488826,1.000000,0-54,15554699.690835,""
job_14353,w0,profile_14353,2116096.000000,12,368.000000,1,COMPLETED_SUCCESSFULLY,2116096.000000,131.406324,2116227.406324,0.000000,131.406324,1.000000,76-87,409706.145121,""
job_14347,w0,profile_14347,2115621.000000,45,22175.000000,1,COMPLETED_SUCCESSFULLY,2115621.000000,635.968371,2116256.968371,0.000000,635.968371,1.000000,144-188,7435719.483572,""
job_14355,w0,profile_14355,2116215.000000,13,635.000000,1,COMPLETED_SUCCESSFULLY,2116215.000000,170.242966,2116385.242966,0.000000,170.242966,1.000000,63-75,575026.018142,""
job_14356,w0,profile_14356,2116482.000000,9,4894.000000,1,COMPLETED_SUCCESSFULLY,2116482.000000,127.055473,2116609.055473,0.000000,127.055473,1.000000,0-8,297105.610495,""
job_14346,w0,profile_14346,2115540.000000,56,10888.000000,1,COMPLETED_SUCCESSFULLY,2115540.000000,1099.227243,2116639.227243,0.000000,1099.227243,1.000000,88-143,15993756.385809,""
job_14360,w0,profile_14360,2116692.000000,6,4317.000000,1,COMPLETED_SUCCESSFULLY,2116692.000000,52.798580,2116744.798580,0.000000,52.798580,1.000000,0-5,82309.214296,""
job_14358,w0,profile_14358,2116692.000000,13,4147.000000,1,COMPLETED_SUCCESSFULLY,2116692.000000,76.458698,2116768.458698,0.000000,76.458698,1.000000,56-68,258252.906522,""
job_14357,w0,profile_14357,2116575.000000,12,4946.000000,1,COMPLETED_SUCCESSFULLY,2116575.000000,198.076018,2116773.076018,0.000000,198.076018,1.000000,44-55,617572.728158,""
job_14361,w0,profile_14361,2116760.000000,13,6707.000000,1,COMPLETED_SUCCESSFULLY,2116760.000000,252.451746,2117012.451746,0.000000,252.451746,1.000000,119-131,852700.853964,""
job_14345,w0,profile_14345,2115540.000000,35,36539.000000,1,COMPLETED_SUCCESSFULLY,2116575.000000,441.905786,2117016.905786,1035.000000,1476.905786,3.342128,9-43,4018580.744634,""
job_14364,w0,profile_14364,2116940.000000,11,6105.000000,1,COMPLETED_SUCCESSFULLY,2116940.000000,108.422554,2117048.422554,0.000000,108.422554,1.000000,58-68,309875.532301,""
job_14363,w0,profile_14363,2116810.000000,14,3300.000000,1,COMPLETED_SUCCESSFULLY,2116810.000000,240.670668,2117050.670668,0.000000,240.670668,1.000000,44-57,875439.556117,""
job_14359,w0,profile_14359,2116692.000000,50,19845.000000,1,COMPLETED_SUCCESSFULLY,2116692.000000,520.728765,2117212.728765,0.000000,520.728765,1.000000,69-118,6764824.579650,""
job_14365,w0,profile_14365,2117230.000000,7,1500.000000,1,COMPLETED_SUCCESSFULLY,2117230.000000,59.727604,2117289.727604,0.000000,59.727604,1.000000,471-477,108629.580397,""
job_14366,w0,profile_14366,2117230.000000,18,4094.000000,1,COMPLETED_SUCCESSFULLY,2117230.000000,118.047760,2117348.047760,0.000000,118.047760,1.000000,478-495,552084.078225,""
job_14369,w0,profile_14369,2117445.000000,3,3551.000000,1,COMPLETED_SUCCESSFULLY,2117445.000000,52.890456,2117497.890456,0.000000,52.890456,1.000000,491-493,41226.221294,""
job_14367,w0,profile_14367,2117395.000000,7,1067.000000,1,COMPLETED_SUCCESSFULLY,2117395.000000,119.938442,2117514.938442,0.000000,119.938442,1.000000,471-477,218138.041830,""
job_14370,w0,profile_14370,2117445.000000,5,3935.000000,1,COMPLETED_SUCCESSFULLY,2117445.000000,86.240812,2117531.240812,0.000000,86.240812,1.000000,494-498,112036.055186,""
job_14368,w0,profile_14368,2117445.000000,13,488.000000,1,COMPLETED_SUCCESSFULLY,2117445.000000,113.599711,2117558.599711,0.000000,113.599711,1.000000,478-490,383703.308078,""
job_14371,w0,profile_14371,2117593.000000,16,815.000000,1,COMPLETED_SUCCESSFULLY,2117593.000000,257.793038,2117850.793038,0.000000,257.793038,1.000000,471-486,1071682.486145,""
job_14374,w0,profile_14374,2118013.000000,13,6948.000000,1,COMPLETED_SUCCESSFULLY,2118013.000000,194.361880,2118207.361880,0.000000,194.361880,1.000000,471-483,656491.957202,""
job_14377,w0,profile_14377,2118438.000000,9,4211.000000,1,COMPLETED_SUCCESSFULLY,2118438.000000,65.601872,2118503.601872,0.000000,65.601872,1.000000,490-498,153402.949171,""
job_14376,w0,profile_14376,2118362.000000,19,1744.000000,1,COMPLETED_SUCCESSFULLY,2118362.000000,177.266434,2118539.266434,0.000000,177.266434,1.000000,471-489,875094.746458,""
job_14378,w0,profile_14378,2118438.000000,3,5855.000000,1,COMPLETED_SUCCESSFULLY,2118503.601872,39.864900,2118543.466772,65.601872,105.466772,2.645605,490-492,31073.265872,""
job_14379,w0,profile_14379,2118438.000000,4,607.000000,1,COMPLETED_SUCCESSFULLY,2118503.601872,68.127270,2118571.729142,65.601872,133.729142,1.962931,493-496,70803.698125,""
job_14385,w0,profile_14385,2118988.000000,1,5741.000000,1,COMPLETED_SUCCESSFULLY,2118988.000000,14.978355,2119002.978355,0.000000,14.978355,1.000000,471,3891.697655,""
job_14382,w0,profile_14382,2118766.000000,14,3815.000000,1,COMPLETED_SUCCESSFULLY,2118766.000000,271.997976,2119037.997976,0.000000,271.997976,1.000000,486-499,989392.638657,""
job_14384,w0,profile_14384,2118988.000000,7,1164.000000,1,COMPLETED_SUCCESSFULLY,2119037.997976,51.550019,2119089.547996,49.997976,101.547996,1.969892,486-492,93756.597563,""
job_14383,w0,profile_14383,2118842.000000,14,1819.000000,1,COMPLETED_SUCCESSFULLY,2118842.000000,266.466848,2119108.466848,0.000000,266.466848,1.000000,472-485,969273.158440,""
job_14387,w0,profile_14387,2119168.000000,10,479.000000,1,COMPLETED_SUCCESSFULLY,2119168.000000,142.009431,2119310.009431,0.000000,142.009431,1.000000,476-485,368970.932434,""
job_14386,w0,profile_14386,2119034.000000,14,698.000000,1,COMPLETED_SUCCESSFULLY,2119089.547996,248.284712,2119337.832708,55.547996,303.832708,1.223727,486-499,903135.641331,""
job_14388,w0,profile_14388,2119258.000000,10,6515.000000,1,COMPLETED_SUCCESSFULLY,2119310.009431,51.519507,2119361.528938,52.009431,103.528938,2.009509,476-485,133858.719697,""
job_14389,w0,profile_14389,2119410.000000,4,3697.000000,1,COMPLETED_SUCCESSFULLY,2119410.000000,22.879717,2119432.879717,0.000000,22.879717,1.000000,496-499,23778.563525,""
job_14390,w0,profile_14390,2119582.000000,4,6325.000000,1,COMPLETED_SUCCESSFULLY,2119582.000000,48.952334,2119630.952334,0.000000,48.952334,1.000000,496-499,50875.461665,""
job_14392,w0,profile_14392,2119620.000000,5,3993.000000,1,COMPLETED_SUCCESSFULLY,2119620.000000,97.592660,2119717.592660,0.000000,97.592660,1.000000,491-495,126783.321910,""
job_14394,w0,profile_14394,2119761.000000,14,1353.000000,1,COMPLETED_SUCCESSFULLY,2119761.000000,210.909311,2119971.909311,0.000000,210.909311,1.000000,486-499,767182.619303,""
job_14395,w0,profile_14395,2119923.000000,24,24837.000000,1,COMPLETED_SUCCESSFULLY,2119971.909311,216.032811,2120187.942122,48.909311,264.942122,1.226398,476-499,1347118.884046,""
job_14399,w0,profile_14399,2120526.000000,6,2654.000000,1,COMPLETED_SUCCESSFULLY,2120526.000000,37.901701,2120563.901701,0.000000,37.901701,1.000000,478-483,59086.045269,""
job_14398,w0,profile_14398,2120410.000000,16,4867.000000,1,COMPLETED_SUCCESSFULLY,2120410.000000,270.848739,2120680.848739,0.000000,270.848739,1.000000,484-499,1125956.899983,""
job_14401,w0,profile_14401,2120802.000000,11,527.000000,1,COMPLETED_SUCCESSFULLY,2120802.000000,98.700108,2120900.700108,0.000000,98.700108,1.000000,475-485,282088.432532,""
job_14400,w0,profile_14400,2120724.000000,14,6496.000000,1,COMPLETED_SUCCESSFULLY,2120724.000000,216.868135,2120940.868135,0.000000,216.868135,1.000000,486-499,788857.842642,""
job_14403,w0,profile_14403,2120982.000000,17,2974.000000,1,COMPLETED_SUCCESSFULLY,2120982.000000,315.195916,2121297.195916,0.000000,315.195916,1.000000,483-499,1392209.102590,""
job_14405,w0,profile_14405,2121151.000000,13,1701.000000,1,COMPLETED_SUCCESSFULLY,2121297.195916,139.863690,2121437.059606,146.195916,286.059606,2.045274,487-499,472414.587292,""
job_14407,w0,profile_14407,2121322.000000,14,2575.000000,1,COMPLETED_SUCCESSFULLY,2121322.000000,187.958565,2121509.958565,0.000000,187.958565,1.000000,473-486,683699.279947,""
job_14409,w0,profile_14409,2121518.000000,12,1954.000000,1,COMPLETED_SUCCESSFULLY,2121518.000000,167.758025,2121685.758025,0.000000,167.758025,1.000000,473-484,523045.556867,""
job_14408,w0,profile_14408,2121409.000000,15,2855.000000,1,COMPLETED_SUCCESSFULLY,2121509.958565,229.883374,2121739.841939,100.958565,330.841939,1.439173,485-499,895929.400971,""
job_14411,w0,profile_14411,2121687.000000,10,3158.000000,1,COMPLETED_SUCCESSFULLY,2121687.000000,54.847379,2121741.847379,0.000000,54.847379,1.000000,475-484,142505.243717,""
job_14412,w0,profile_14412,2121687.000000,7,5221.000000,1,COMPLETED_SUCCESSFULLY,2121739.841939,61.189883,2121801.031822,52.841939,114.031822,1.863573,485-491,111289.099077,""
job_14419,w0,profile_14419,2121794.000000,2,4532.000000,1,COMPLETED_SUCCESSFULLY,2121794.000000,37.347118,2121831.347118,0.000000,37.347118,1.000000,492-493,19407.162873,""
job_14414,w0,profile_14414,2121687.000000,13,5184.000000,1,COMPLETED_SUCCESSFULLY,2121741.847379,155.039421,2121896.886800,54.847379,209.886800,1.353764,472-484,523673.331180,""
job_14415,w0,profile_14415,2121759.000000,14,2241.000000,1,COMPLETED_SUCCESSFULLY,2121831.347118,191.353872,2122022.700990,72.347118,263.700990,1.378080,485-498,696049.710645,""
job_14421,w0,profile_14421,2121794.000000,11,1052.000000,1,COMPLETED_SUCCESSFULLY,2121896.886800,170.540805,2122067.427605,102.886800,273.427605,1.603297,474-484,487411.711207,""
job_14410,w0,profile_14410,2121586.000000,20,5177.000000,1,COMPLETED_SUCCESSFULLY,2122067.427605,220.466452,2122287.894057,481.427605,701.894057,3.183677,480-499,1145638.168507,""
job_14427,w0,profile_14427,2122428.000000,5,1194.000000,1,COMPLETED_SUCCESSFULLY,2122428.000000,83.557829,2122511.557829,0.000000,83.557829,1.000000,475-479,108550.571938,""
job_14413,w0,profile_14413,2121687.000000,20,6474.000000,1,COMPLETED_SUCCESSFULLY,2122287.894057,366.326470,2122654.220527,600.894057,967.220527,2.640324,480-499,1903589.335442,""
job_14416,w0,profile_14416,2121759.000000,19,5716.000000,1,COMPLETED_SUCCESSFULLY,2122654.220527,353.060770,2123007.281297,895.220527,1248.281297,3.535599,481-499,1742922.316892,""
job_14432,w0,profile_14432,2123186.000000,4,5405.000000,1,COMPLETED_SUCCESSFULLY,2123186.000000,48.868827,2123234.868827,0.000000,48.868827,1.000000,477-480,50788.674066,""
job_14417,w0,profile_14417,2121759.000000,19,1975.000000,1,COMPLETED_SUCCESSFULLY,2123007.281297,325.355459,2123332.636756,1248.281297,1573.636756,4.836669,481-499,1606152.081917,""
job_14430,w0,profile_14430,2123016.000000,11,6242.000000,1,COMPLETED_SUCCESSFULLY,2123332.636756,197.807129,2123530.443885,316.636756,514.443885,2.600735,471-481,565339.839163,""
job_14418,w0,profile_14418,2121794.000000,18,5211.000000,1,COMPLETED_SUCCESSFULLY,2123332.636756,309.432215,2123642.068971,1538.636756,1848.068971,5.972452,482-499,1447148.162684,""
job_14434,w0,profile_14434,2123280.000000,11,1322.000000,1,COMPLETED_SUCCESSFULLY,2123530.443885,164.036993,2123694.480878,250.443885,414.480878,2.526752,471-481,468823.584695,""
job_14435,w0,profile_14435,2123280.000000,11,1541.000000,1,COMPLETED_SUCCESSFULLY,2123694.480878,196.524494,2123891.005373,414.480878,611.005373,3.109055,471-481,561674.023919,""
job_14420,w0,profile_14420,2121794.000000,18,1845.000000,1,COMPLETED_SUCCESSFULLY,2123642.068971,280.226783,2123922.295754,1848.068971,2128.295754,7.594905,482-499,1310560.617044,""
job_14423,w0,profile_14423,2121986.000000,19,2144.000000,1,COMPLETED_SUCCESSFULLY,2123922.295754,127.913593,2124050.209347,1936.295754,2064.209347,16.137529,481-499,631459.155357,""
job_14440,w0,profile_14440,2123991.000000,10,4655.000000,1,COMPLETED_SUCCESSFULLY,2123991.000000,176.010318,2124167.010318,0.000000,176.010318,1.000000,471-480,457312.523651,""
job_14426,w0,profile_14426,2122199.000000,17,6772.000000,1,COMPLETED_SUCCESSFULLY,2124050.209347,133.657553,2124183.866900,1851.209347,1984.866900,14.850391,481-497,590360.639664,""
job_14443,w0,profile_14443,2124323.000000,6,7139.000000,1,COMPLETED_SUCCESSFULLY,2124323.000000,103.260226,2124426.260226,0.000000,103.260226,1.000000,493-498,160975.316757,""
job_14444,w0,profile_14444,2124323.000000,3,1134.000000,1,COMPLETED_SUCCESSFULLY,2124426.260226,33.966325,2124460.226551,103.260226,137.226551,4.040076,493-495,26475.537365,""
job_14424,w0,profile_14424,2121986.000000,22,38769.000000,1,COMPLETED_SUCCESSFULLY,2124183.866900,314.323218,2124498.190119,2197.866900,2512.190119,7.992378,471-492,1796693.968171,""
job_14447,w0,profile_14447,2124506.000000,5,1323.000000,1,COMPLETED_SUCCESSFULLY,2124506.000000,74.857715,2124580.857715,0.000000,74.857715,1.000000,492-496,97248.192021,""
job_14429,w0,profile_14429,2122546.000000,21,42593.000000,1,COMPLETED_SUCCESSFULLY,2124498.190119,116.110517,2124614.300636,1952.190119,2068.300636,17.813207,471-491,633528.010369,""
job_14448,w0,profile_14448,2124698.000000,4,5384.000000,1,COMPLETED_SUCCESSFULLY,2124698.000000,23.695587,2124721.695587,0.000000,23.695587,1.000000,488-491,24626.484650,""
job_14449,w0,profile_14449,2124698.000000,5,6449.000000,1,COMPLETED_SUCCESSFULLY,2124698.000000,81.975522,2124779.975522,0.000000,81.975522,1.000000,492-496,106494.986202,""
job_14431,w0,profile_14431,2123186.000000,17,2177.000000,1,COMPLETED_SUCCESSFULLY,2124614.300636,256.501110,2124870.801747,1428.300636,1684.801747,6.568399,471-487,1132956.243472,""
job_14437,w0,profile_14437,2123588.000000,18,4736.000000,1,COMPLETED_SUCCESSFULLY,2124870.801747,356.057959,2125226.859706,1282.801747,1638.859706,4.602789,471-488,1665206.776720,""
job_14454,w0,profile_14454,2125264.000000,7,3701.000000,1,COMPLETED_SUCCESSFULLY,2125264.000000,64.883443,2125328.883443,0.000000,64.883443,1.000000,491-497,118006.761055,""
job_14439,w0,profile_14439,2123866.000000,20,2557.000000,1,COMPLETED_SUCCESSFULLY,2125226.859706,197.433670,2125424.293376,1360.859706,1558.293376,7.892744,471-490,1025949.964323,""
job_14442,w0,profile_14442,2124149.000000,27,19474.000000,1,COMPLETED_SUCCESSFULLY,2125424.293376,183.043421,2125607.336797,1275.293376,1458.336797,7.967163,471-497,1284082.283744,""
job_14458,w0,profile_14458,2125640.000000,6,2203.000000,1,COMPLETED_SUCCESSFULLY,2125640.000000,55.296116,2125695.296116,0.000000,55.296116,1.000000,494-499,86202.694980,""
job_14461,w0,profile_14461,2125814.000000,6,4916.000000,1,COMPLETED_SUCCESSFULLY,2125814.000000,38.936321,2125852.936321,0.000000,38.936321,1.000000,494-499,60698.943172,""
job_14451,w0,profile_14451,2124964.000000,23,14582.000000,1,COMPLETED_SUCCESSFULLY,2125607.336797,386.770116,2125994.106913,643.336797,1030.106913,2.663357,471-493,2311296.773457,""
job_14455,w0,profile_14455,2125488.000000,10,1185.000000,1,COMPLETED_SUCCESSFULLY,2125994.106913,144.287910,2126138.394823,506.106913,650.394823,4.507618,486-495,374890.909146,""
job_14262,w0,profile_14262,2108850.000000,471,84819.000000,1,COMPLETED_SUCCESSFULLY,2117212.728765,8983.844298,2126196.573063,8362.728765,17346.573063,1.930863,0-470,1099405967.294978,""
job_14452,w0,profile_14452,2125174.000000,15,1638.000000,1,COMPLETED_SUCCESSFULLY,2125994.106913,218.056023,2126212.162936,820.106913,1038.162936,4.760992,471-485,849834.412569,""
job_14456,w0,profile_14456,2125488.000000,8,5746.000000,1,COMPLETED_SUCCESSFULLY,2126138.394823,90.675044,2126229.069867,650.394823,741.069867,8.172810,486-493,188474.555920,""
job_14457,w0,profile_14457,2125555.000000,8,5277.000000,1,COMPLETED_SUCCESSFULLY,2126196.573063,74.768586,2126271.341649,641.573063,716.341649,9.580784,452-459,155411.845629,""
job_14463,w0,profile_14463,2125988.000000,9,5072.000000,1,COMPLETED_SUCCESSFULLY,2126229.069867,60.981871,2126290.051739,241.069867,302.051739,4.953140,486-494,142599.572596,""
job_14460,w0,profile_14460,2125814.000000,10,3003.000000,1,COMPLETED_SUCCESSFULLY,2126196.573063,148.986070,2126345.559133,382.573063,531.559133,3.567845,460-469,387097.735716,""
job_14464,w0,profile_14464,2126080.000000,11,2271.000000,1,COMPLETED_SUCCESSFULLY,2126290.051739,76.261474,2126366.313213,210.051739,286.313213,3.754362,486-496,217958.017135,""
job_14470,w0,profile_14470,2126364.000000,1,3104.000000,1,COMPLETED_SUCCESSFULLY,2126364.000000,7.903163,2126371.903163,0.000000,7.903163,1.000000,467,2053.411110,""
job_14466,w0,profile_14466,2126215.000000,7,2469.000000,1,COMPLETED_SUCCESSFULLY,2126271.341649,130.144154,2126401.485803,56.341649,186.485803,1.432917,452-458,236699.680789,""
job_14462,w0,profile_14462,2125814.000000,13,4353.000000,1,COMPLETED_SUCCESSFULLY,2126212.162936,228.363242,2126440.526179,398.162936,626.526179,2.743551,473-485,771337.629862,""
job_14469,w0,profile_14469,2126364.000000,8,2056.000000,1,COMPLETED_SUCCESSFULLY,2126364.000000,80.521966,2126444.521966,0.000000,80.521966,1.000000,459-466,167370.658853,""
job_14372,w0,profile_14372,2117593.000000,39,10472.000000,1,COMPLETED_SUCCESSFULLY,2126196.573063,254.689740,2126451.262804,8603.573063,8858.262804,34.780603,413-451,2580780.235006,""
job_14468,w0,profile_14468,2126215.000000,15,7073.000000,1,COMPLETED_SUCCESSFULLY,2126444.521966,163.621097,2126608.143064,229.521966,393.143064,2.402765,452-466,637684.009373,""
job_14471,w0,profile_14471,2126508.000000,6,1890.000000,1,COMPLETED_SUCCESSFULLY,2126608.143064,65.133954,2126673.277018,100.143064,165.277018,2.537494,448-453,101539.181876,""
job_14381,w0,profile_14381,2118766.000000,32,41669.000000,1,COMPLETED_SUCCESSFULLY,2126440.526179,315.084229,2126755.610408,7674.526179,7989.610408,25.357062,467-498,2619700.303333,""
job_14472,w0,profile_14472,2126508.000000,18,5379.000000,1,COMPLETED_SUCCESSFULLY,2126673.277018,151.389589,2126824.666607,165.277018,316.666607,2.091733,448-465,708016.665827,""
